Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Executada Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
2025-06-29T16:20:57.470309900;ACC008;PETR4;1;3837;1415;1415;19.42;74514.54;27479.30;27479.30;TRADER644
2025-06-29T16:20:57.470309900;ACC002;VALE3;2;6511;3385;3385;21.26;138423.86;71965.10;71965.10;TRADER949
2025-06-29T16:20:57.470309900;ACC005;ITUB4;1;4799;220;220;11.33;54372.67;2492.60;2492.60;TRADER344
2025-06-29T16:20:57.470309900;ACC007;BBAS3;1;5162;3788;3788;19.31;99678.22;73146.28;73146.28;TRADER143
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;6958;1310;1310;14.42;100334.36;18890.20;18890.20;TRADER950
2025-06-29T16:20:57.470309900;ACC010;VALE3;2;3364;1979;1979;12.68;42655.52;25093.72;25093.72;TRADER728
2025-06-29T16:20:57.470309900;ACC003;WEGE3;2;9615;9488;9488;10.90;104803.50;103419.20;103419.20;TRADER870
2025-06-29T16:20:57.470309900;ACC010;RENT3;1;5565;1435;1435;14.67;81638.55;21051.45;21051.45;TRADER138
2025-06-29T16:20:57.470309900;ACC005;BBDC4;1;6034;2327;2327;20.94;126351.96;48727.38;48727.38;TRADER373
2025-06-29T16:20:57.470309900;ACC005;SUZB3;2;8881;3845;3845;10.73;95293.13;41256.85;41256.85;TRADER191
2025-06-29T16:20:57.470309900;ACC006;PETR4;2;5092;626;626;22.53;114722.76;14103.78;14103.78;TRADER61
2025-06-29T16:20:57.470309900;ACC010;ABEV3;2;7721;5438;5438;12.70;98056.70;69062.60;69062.60;TRADER426
2025-06-29T16:20:57.470309900;ACC007;SUZB3;1;8013;6732;6732;25.70;205934.10;173012.40;173012.40;TRADER144
2025-06-29T16:20:57.470309900;ACC010;PETR4;2;4802;4214;4214;14.12;67804.24;59501.68;59501.68;TRADER430
2025-06-29T16:20:57.470309900;ACC010;WEGE3;1;9418;8114;8114;25.82;243172.76;209503.48;209503.48;TRADER497
2025-06-29T16:20:57.470309900;ACC001;BBDC4;2;3995;1204;1204;14.24;56888.80;17144.96;17144.96;TRADER644
2025-06-29T16:20:57.470309900;ACC006;BBDC4;2;3274;3038;3038;26.45;86597.30;80355.10;80355.10;TRADER450
2025-06-29T16:20:57.470309900;ACC001;RENT3;1;5130;3744;3744;23.36;119836.80;87459.84;87459.84;TRADER448
2025-06-29T16:20:57.470309900;ACC007;BBAS3;1;3692;1387;1387;26.54;97985.68;36810.98;36810.98;TRADER54
2025-06-29T16:20:57.470309900;ACC003;RENT3;1;1598;977;977;26.93;43034.14;26310.61;26310.61;TRADER412
2025-06-29T16:20:57.470309900;ACC003;RADL3;2;2390;1116;1116;12.16;29062.40;13570.56;13570.56;TRADER855
2025-06-29T16:20:57.470309900;ACC002;RADL3;2;1406;1393;1393;11.20;15747.20;15601.60;15601.60;TRADER67
2025-06-29T16:20:57.470309900;ACC001;SUZB3;1;9879;7455;7455;17.86;176438.94;133146.30;133146.30;TRADER39
2025-06-29T16:20:57.470309900;ACC004;VALE3;1;3703;1394;1394;17.80;65913.40;24813.20;24813.20;TRADER470
2025-06-29T16:20:57.470309900;ACC004;WEGE3;2;7437;1214;1214;27.71;206079.27;33639.94;33639.94;TRADER658
2025-06-29T16:20:57.470309900;ACC009;ITUB4;1;4921;3194;3194;19.97;98272.37;63784.18;63784.18;TRADER289
2025-06-29T16:20:57.470309900;ACC006;BBAS3;2;8279;1710;1710;11.04;91400.16;18878.40;18878.40;TRADER170
2025-06-29T16:20:57.470309900;ACC006;ABEV3;2;8338;4044;4044;17.91;149333.58;72428.04;72428.04;TRADER78
2025-06-29T16:20:57.470309900;ACC002;ABEV3;2;1499;90;90;13.09;19621.91;1178.10;1178.10;TRADER81
2025-06-29T16:20:57.470309900;ACC010;VALE3;1;5353;2688;2688;15.93;85273.29;42819.84;42819.84;TRADER887
2025-06-29T16:20:57.470309900;ACC004;BBAS3;1;1047;371;371;25.52;26719.44;9467.92;9467.92;TRADER57
2025-06-29T16:20:57.470309900;ACC001;ITUB4;1;1795;1416;1416;28.88;51839.60;40894.08;40894.08;TRADER656
2025-06-29T16:20:57.470309900;ACC003;ITUB4;2;5595;817;817;26.95;150785.25;22018.15;22018.15;TRADER558
2025-06-29T16:20:57.470309900;ACC001;ABEV3;1;5687;4592;4592;10.54;59940.98;48399.68;48399.68;TRADER970
2025-06-29T16:20:57.470309900;ACC001;SUZB3;1;1532;1048;1048;28.54;43723.28;29909.92;29909.92;TRADER722
2025-06-29T16:20:57.470309900;ACC007;ITUB4;2;2653;304;304;21.43;56853.79;6514.72;6514.72;TRADER616
2025-06-29T16:20:57.470309900;ACC005;RENT3;2;1873;1257;1257;24.71;46281.83;31060.47;31060.47;TRADER158
2025-06-29T16:20:57.470309900;ACC008;ITUB4;1;6922;189;189;18.72;129579.84;3538.08;3538.08;TRADER300
2025-06-29T16:20:57.470309900;ACC009;PETR4;1;6585;713;713;14.14;93111.90;10081.82;10081.82;TRADER895
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;9781;7981;7981;15.78;154344.18;125940.18;125940.18;TRADER97
2025-06-29T16:20:57.470309900;ACC004;BBAS3;2;3635;2725;2725;21.02;76407.70;57279.50;57279.50;TRADER238
2025-06-29T16:20:57.470309900;ACC003;BBAS3;1;4996;1157;1157;23.97;119754.12;27733.29;27733.29;TRADER362
2025-06-29T16:20:57.470309900;ACC009;BBDC4;1;1116;156;156;11.68;13034.88;1822.08;1822.08;TRADER885
2025-06-29T16:20:57.470309900;ACC008;VALE3;1;2542;1276;1276;14.14;35943.88;18042.64;18042.64;TRADER529
2025-06-29T16:20:57.470309900;ACC003;VALE3;1;4323;1359;1359;26.75;115640.25;36353.25;36353.25;TRADER496
2025-06-29T16:20:57.470309900;ACC006;PETR4;2;4202;1199;1199;20.60;86561.20;24699.40;24699.40;TRADER952
2025-06-29T16:20:57.470309900;ACC003;BBDC4;1;4910;2983;2983;13.75;67512.50;41016.25;41016.25;TRADER824
2025-06-29T16:20:57.470309900;ACC002;BBDC4;1;6981;5244;5244;15.00;104715.00;78660.00;78660.00;TRADER218
2025-06-29T16:20:57.470309900;ACC010;BBAS3;1;2405;2258;2258;10.41;25036.05;23505.78;23505.78;TRADER161
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;4183;1178;1178;22.74;95121.42;26787.72;26787.72;TRADER498
2025-06-29T16:20:57.470309900;ACC006;BBDC4;2;7686;3380;3380;13.59;104452.74;45934.20;45934.20;TRADER884
2025-06-29T16:20:57.470309900;ACC007;WEGE3;2;8270;1238;1238;19.50;161265.00;24141.00;24141.00;TRADER233
2025-06-29T16:20:57.470309900;ACC006;ITUB4;1;8463;4118;4118;14.02;118651.26;57734.36;57734.36;TRADER461
2025-06-29T16:20:57.470309900;ACC003;BBAS3;1;6056;1520;1520;10.44;63224.64;15868.80;15868.80;TRADER739
2025-06-29T16:20:57.470309900;ACC009;SUZB3;2;2014;1898;1898;21.91;44126.74;41585.18;41585.18;TRADER989
2025-06-29T16:20:57.470309900;ACC009;RENT3;1;6429;327;327;19.68;126522.72;6435.36;6435.36;TRADER963
2025-06-29T16:20:57.470309900;ACC004;WEGE3;2;7459;4096;4096;13.42;100099.78;54968.32;54968.32;TRADER447
2025-06-29T16:20:57.470309900;ACC010;RENT3;2;5361;3724;3724;22.63;121319.43;84274.12;84274.12;TRADER377
2025-06-29T16:20:57.470309900;ACC004;RADL3;1;3459;2100;2100;13.20;45658.80;27720.00;27720.00;TRADER623
2025-06-29T16:20:57.470309900;ACC003;WEGE3;2;7253;1829;1829;18.72;135776.16;34238.88;34238.88;TRADER442
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;1685;426;426;13.03;21955.55;5550.78;5550.78;TRADER237
2025-06-29T16:20:57.470309900;ACC003;SUZB3;1;4654;2840;2840;27.13;126263.02;77049.20;77049.20;TRADER303
2025-06-29T16:20:57.470309900;ACC004;VALE3;2;6072;5093;5093;11.51;69888.72;58620.43;58620.43;TRADER189
2025-06-29T16:20:57.470309900;ACC002;WEGE3;1;9330;5194;5194;13.11;122316.30;68093.34;68093.34;TRADER347
2025-06-29T16:20:57.470309900;ACC003;ITUB4;2;1483;1233;1233;25.13;37267.79;30985.29;30985.29;TRADER658
2025-06-29T16:20:57.470309900;ACC005;RADL3;1;1818;826;826;17.46;31742.28;14421.96;14421.96;TRADER576
2025-06-29T16:20:57.470309900;ACC010;ABEV3;1;6099;5964;5964;25.59;156073.41;152618.76;152618.76;TRADER285
2025-06-29T16:20:57.470309900;ACC004;SUZB3;1;5154;542;542;26.76;137921.04;14503.92;14503.92;TRADER178
2025-06-29T16:20:57.470309900;ACC004;PETR4;2;2927;2429;2429;23.51;68813.77;57105.79;57105.79;TRADER481
2025-06-29T16:20:57.470309900;ACC002;RENT3;2;3313;2939;2939;26.81;88821.53;78794.59;78794.59;TRADER914
2025-06-29T16:20:57.470309900;ACC004;RENT3;1;2853;1007;1007;23.63;67416.39;23795.41;23795.41;TRADER1
2025-06-29T16:20:57.470309900;ACC008;PETR4;2;1615;999;999;27.12;43798.80;27092.88;27092.88;TRADER218
2025-06-29T16:20:57.470309900;ACC009;ABEV3;2;8053;3956;3956;21.59;173864.27;85410.04;85410.04;TRADER136
2025-06-29T16:20:57.470309900;ACC005;RADL3;1;7849;7708;7708;28.75;225658.75;221605.00;221605.00;TRADER935
2025-06-29T16:20:57.470309900;ACC008;WEGE3;1;7997;5476;5476;17.30;138348.10;94734.80;94734.80;TRADER903
2025-06-29T16:20:57.470309900;ACC008;RENT3;2;5358;3776;3776;13.22;70832.76;49918.72;49918.72;TRADER633
2025-06-29T16:20:57.470309900;ACC006;RENT3;2;7698;1179;1179;25.05;192834.90;29533.95;29533.95;TRADER113
2025-06-29T16:20:57.470309900;ACC009;RENT3;1;8100;4247;4247;15.07;122067.00;64002.29;64002.29;TRADER148
2025-06-29T16:20:57.470309900;ACC010;VALE3;1;9741;1369;1369;25.37;247129.17;34731.53;34731.53;TRADER977
2025-06-29T16:20:57.470309900;ACC004;SUZB3;1;9514;1137;1137;25.61;243653.54;29118.57;29118.57;TRADER42
2025-06-29T16:20:57.470309900;ACC005;PETR4;1;3706;512;512;28.82;106806.92;14755.84;14755.84;TRADER617
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;4687;4255;4255;20.45;95849.15;87014.75;87014.75;TRADER45
2025-06-29T16:20:57.470309900;ACC008;BBAS3;2;1042;351;351;26.68;27800.56;9364.68;9364.68;TRADER20
2025-06-29T16:20:57.470309900;ACC008;RADL3;2;9888;9553;9553;28.37;280522.56;271018.61;271018.61;TRADER176
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;5385;821;821;28.64;154226.40;23513.44;23513.44;TRADER445
2025-06-29T16:20:57.470309900;ACC010;VALE3;1;8549;4832;4832;24.16;206543.84;116741.12;116741.12;TRADER6
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;7727;1873;1873;12.66;97823.82;23712.18;23712.18;TRADER292
2025-06-29T16:20:57.470309900;ACC008;RENT3;2;5580;887;887;12.95;72261.00;11486.65;11486.65;TRADER777
2025-06-29T16:20:57.470309900;ACC010;SUZB3;2;7106;3642;3642;16.95;120446.70;61731.90;61731.90;TRADER807
2025-06-29T16:20:57.470309900;ACC005;ITUB4;2;4747;8;8;18.65;88531.55;149.20;149.20;TRADER3
2025-06-29T16:20:57.470309900;ACC006;RENT3;2;9073;77;77;29.23;265203.79;2250.71;2250.71;TRADER846
2025-06-29T16:20:57.470309900;ACC004;SUZB3;1;1001;216;216;14.05;14064.05;3034.80;3034.80;TRADER863
2025-06-29T16:20:57.470309900;ACC004;RADL3;2;9506;8615;8615;13.31;126524.86;114665.65;114665.65;TRADER740
2025-06-29T16:20:57.470309900;ACC009;ITUB4;2;9493;2779;2779;15.17;144008.81;42157.43;42157.43;TRADER240
2025-06-29T16:20:57.470309900;ACC009;BBDC4;1;9204;8759;8759;18.14;166960.56;158888.26;158888.26;TRADER179
2025-06-29T16:20:57.470309900;ACC004;PETR4;1;9796;6916;6916;27.44;268802.24;189775.04;189775.04;TRADER840
2025-06-29T16:20:57.470309900;ACC004;PETR4;1;3293;3228;3228;19.26;63423.18;62171.28;62171.28;TRADER807
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;3902;760;760;16.27;63485.54;12365.20;12365.20;TRADER185
2025-06-29T16:20:57.470309900;ACC002;VALE3;2;2531;1499;1499;27.89;70589.59;41807.11;41807.11;TRADER34
2025-06-29T16:20:57.470309900;ACC004;ABEV3;2;5633;191;191;19.66;110744.78;3755.06;3755.06;TRADER30
2025-06-29T16:20:57.470309900;ACC003;BBAS3;1;2486;382;382;27.63;68688.18;10554.66;10554.66;TRADER278
2025-06-29T16:20:57.470309900;ACC010;PETR4;1;6499;2488;2488;25.29;164359.71;62921.52;62921.52;TRADER761
2025-06-29T16:20:57.470309900;ACC009;ITUB4;2;8483;543;543;23.92;202913.36;12988.56;12988.56;TRADER342
2025-06-29T16:20:57.470309900;ACC002;VALE3;2;6715;1962;1962;19.80;132957.00;38847.60;38847.60;TRADER806
2025-06-29T16:20:57.470309900;ACC008;BBDC4;2;6378;5562;5562;16.28;103833.84;90549.36;90549.36;TRADER468
2025-06-29T16:20:57.470309900;ACC003;BBDC4;1;3384;899;899;22.80;77155.20;20497.20;20497.20;TRADER766
2025-06-29T16:20:57.470309900;ACC001;PETR4;2;1328;39;39;28.42;37741.76;1108.38;1108.38;TRADER315
2025-06-29T16:20:57.470309900;ACC008;ABEV3;2;1815;1243;1243;23.11;41944.65;28725.73;28725.73;TRADER332
2025-06-29T16:20:57.470309900;ACC005;BBDC4;1;2980;2927;2927;16.35;48723.00;47856.45;47856.45;TRADER685
2025-06-29T16:20:57.470309900;ACC009;ABEV3;1;1280;196;196;19.97;25561.60;3914.12;3914.12;TRADER146
2025-06-29T16:20:57.470309900;ACC002;PETR4;1;1413;208;208;19.48;27525.24;4051.84;4051.84;TRADER860
2025-06-29T16:20:57.470309900;ACC002;RADL3;1;9505;3222;3222;16.63;158068.15;53581.86;53581.86;TRADER900
2025-06-29T16:20:57.470309900;ACC009;SUZB3;2;4969;2590;2590;24.89;123678.41;64465.10;64465.10;TRADER44
2025-06-29T16:20:57.470309900;ACC005;SUZB3;2;7584;5983;5983;18.96;143792.64;113437.68;113437.68;TRADER619
2025-06-29T16:20:57.470309900;ACC001;ABEV3;2;4319;3349;3349;19.73;85213.87;66075.77;66075.77;TRADER911
2025-06-29T16:20:57.470309900;ACC005;RADL3;1;6948;6271;6271;16.76;116448.48;105101.96;105101.96;TRADER754
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;1637;1305;1305;11.98;19611.26;15633.90;15633.90;TRADER110
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;4660;2944;2944;10.15;47299.00;29881.60;29881.60;TRADER219
2025-06-29T16:20:57.470309900;ACC004;WEGE3;1;2074;1998;1998;24.46;50730.04;48871.08;48871.08;TRADER246
2025-06-29T16:20:57.470309900;ACC007;PETR4;1;2501;480;480;28.80;72028.80;13824.00;13824.00;TRADER873
2025-06-29T16:20:57.470309900;ACC002;ABEV3;2;6340;4593;4593;12.35;78299.00;56723.55;56723.55;TRADER72
2025-06-29T16:20:57.470309900;ACC006;ITUB4;2;9951;7528;7528;16.45;163693.95;123835.60;123835.60;TRADER767
2025-06-29T16:20:57.470309900;ACC002;PETR4;1;2169;1032;1032;19.16;41558.04;19773.12;19773.12;TRADER822
2025-06-29T16:20:57.470309900;ACC005;BBDC4;1;9096;3969;3969;18.40;167366.40;73029.60;73029.60;TRADER175
2025-06-29T16:20:57.470309900;ACC002;VALE3;1;6193;1274;1274;11.34;70228.62;14447.16;14447.16;TRADER556
2025-06-29T16:20:57.470309900;ACC006;WEGE3;2;8046;5593;5593;14.46;116345.16;80874.78;80874.78;TRADER267
2025-06-29T16:20:57.470309900;ACC005;RADL3;1;5217;4970;4970;16.51;86132.67;82054.70;82054.70;TRADER651
2025-06-29T16:20:57.470309900;ACC003;PETR4;2;2080;1764;1764;25.00;52000.00;44100.00;44100.00;TRADER558
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;8321;652;652;15.44;128476.24;10066.88;10066.88;TRADER95
2025-06-29T16:20:57.470309900;ACC010;PETR4;2;2444;1832;1832;22.64;55332.16;41476.48;41476.48;TRADER51
2025-06-29T16:20:57.470309900;ACC009;BBDC4;2;2126;1260;1260;22.87;48621.62;28816.20;28816.20;TRADER130
2025-06-29T16:20:57.470309900;ACC004;WEGE3;2;9730;5624;5624;27.20;264656.00;152972.80;152972.80;TRADER964
2025-06-29T16:20:57.470309900;ACC001;VALE3;2;2647;351;351;17.18;45475.46;6030.18;6030.18;TRADER413
2025-06-29T16:20:57.470309900;ACC002;VALE3;2;2279;2018;2018;26.42;60211.18;53315.56;53315.56;TRADER267
2025-06-29T16:20:57.470309900;ACC008;BBAS3;2;2435;370;370;24.13;58756.55;8928.10;8928.10;TRADER565
2025-06-29T16:20:57.470309900;ACC008;ITUB4;1;2385;480;480;10.12;24136.20;4857.60;4857.60;TRADER739
2025-06-29T16:20:57.470309900;ACC007;PETR4;2;5352;1064;1064;24.53;131284.56;26099.92;26099.92;TRADER418
2025-06-29T16:20:57.470309900;ACC005;BBDC4;2;3257;353;353;10.26;33416.82;3621.78;3621.78;TRADER111
2025-06-29T16:20:57.470309900;ACC008;ITUB4;2;3821;1880;1880;21.13;80737.73;39724.40;39724.40;TRADER208
2025-06-29T16:20:57.470309900;ACC002;BBAS3;1;2147;803;803;24.65;52923.55;19793.95;19793.95;TRADER960
2025-06-29T16:20:57.470309900;ACC006;PETR4;2;9352;2082;2082;24.73;231274.96;51487.86;51487.86;TRADER962
2025-06-29T16:20:57.470309900;ACC001;RADL3;1;9982;5460;5460;26.67;266219.94;145618.20;145618.20;TRADER866
2025-06-29T16:20:57.470309900;ACC007;WEGE3;1;3888;3261;3261;24.46;95100.48;79764.06;79764.06;TRADER841
2025-06-29T16:20:57.470309900;ACC005;RENT3;2;8137;7626;7626;28.75;233938.75;219247.50;219247.50;TRADER416
2025-06-29T16:20:57.470309900;ACC002;ITUB4;1;5906;1645;1645;12.61;74474.66;20743.45;20743.45;TRADER713
2025-06-29T16:20:57.470309900;ACC005;BBDC4;2;5907;1957;1957;12.15;71770.05;23777.55;23777.55;TRADER170
2025-06-29T16:20:57.470309900;ACC001;WEGE3;1;5519;3730;3730;18.70;103205.30;69751.00;69751.00;TRADER451
2025-06-29T16:20:57.470309900;ACC009;VALE3;1;9442;5732;5732;20.56;194127.52;117849.92;117849.92;TRADER541
2025-06-29T16:20:57.470309900;ACC001;BBAS3;2;3252;1570;1570;13.29;43219.08;20865.30;20865.30;TRADER146
2025-06-29T16:20:57.470309900;ACC003;SUZB3;1;3828;255;255;20.14;77095.92;5135.70;5135.70;TRADER434
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;6831;5738;5738;26.18;178835.58;150220.84;150220.84;TRADER466
2025-06-29T16:20:57.470309900;ACC006;PETR4;1;7368;2051;2051;13.62;100352.16;27934.62;27934.62;TRADER556
2025-06-29T16:20:57.470309900;ACC004;BBDC4;1;7303;3611;3611;29.43;214927.29;106271.73;106271.73;TRADER891
2025-06-29T16:20:57.470309900;ACC009;VALE3;2;9085;5420;5420;20.91;189967.35;113332.20;113332.20;TRADER253
2025-06-29T16:20:57.470309900;ACC010;BBAS3;1;1091;1048;1048;20.12;21950.92;21085.76;21085.76;TRADER249
2025-06-29T16:20:57.470309900;ACC004;ABEV3;2;3104;1162;1162;23.95;74340.80;27829.90;27829.90;TRADER832
2025-06-29T16:20:57.470309900;ACC009;RADL3;1;9442;8324;8324;22.84;215655.28;190120.16;190120.16;TRADER542
2025-06-29T16:20:57.470309900;ACC001;ABEV3;2;3473;3141;3141;18.32;63625.36;57543.12;57543.12;TRADER272
2025-06-29T16:20:57.470309900;ACC003;BBDC4;1;5169;4875;4875;17.27;89268.63;84191.25;84191.25;TRADER574
2025-06-29T16:20:57.470309900;ACC009;WEGE3;2;3166;876;876;19.08;60407.28;16714.08;16714.08;TRADER887
2025-06-29T16:20:57.470309900;ACC001;BBDC4;2;9959;491;491;20.59;205055.81;10109.69;10109.69;TRADER889
2025-06-29T16:20:57.470309900;ACC005;WEGE3;1;6509;5952;5952;13.66;88912.94;81304.32;81304.32;TRADER736
2025-06-29T16:20:57.470309900;ACC010;WEGE3;1;2146;1854;1854;20.03;42984.38;37135.62;37135.62;TRADER59
2025-06-29T16:20:57.470309900;ACC009;PETR4;1;5053;2941;2941;19.08;96411.24;56114.28;56114.28;TRADER956
2025-06-29T16:20:57.470309900;ACC002;ITUB4;2;1994;1442;1442;15.58;31066.52;22466.36;22466.36;TRADER958
2025-06-29T16:20:57.470309900;ACC005;SUZB3;1;8644;6932;6932;26.37;227942.28;182796.84;182796.84;TRADER735
2025-06-29T16:20:57.470309900;ACC005;WEGE3;1;8269;6629;6629;17.91;148097.79;118725.39;118725.39;TRADER221
2025-06-29T16:20:57.470309900;ACC006;BBAS3;1;1234;1016;1016;19.52;24087.68;19832.32;19832.32;TRADER715
2025-06-29T16:20:57.470309900;ACC002;ABEV3;1;2785;92;92;11.55;32166.75;1062.60;1062.60;TRADER362
2025-06-29T16:20:57.470309900;ACC007;BBDC4;2;1947;13;13;21.72;42288.84;282.36;282.36;TRADER794
2025-06-29T16:20:57.470309900;ACC009;RADL3;1;6420;5314;5314;18.56;119155.20;98627.84;98627.84;TRADER96
2025-06-29T16:20:57.470309900;ACC007;VALE3;2;8872;1603;1603;26.36;233865.92;42255.08;42255.08;TRADER7
2025-06-29T16:20:57.470309900;ACC010;PETR4;1;1990;26;26;22.54;44854.60;586.04;586.04;TRADER873
2025-06-29T16:20:57.470309900;ACC008;WEGE3;1;3438;101;101;15.44;53082.72;1559.44;1559.44;TRADER373
2025-06-29T16:20:57.470309900;ACC010;VALE3;1;7636;2148;2148;18.24;139280.64;39179.52;39179.52;TRADER992
2025-06-29T16:20:57.470309900;ACC001;PETR4;2;1404;89;89;12.85;18041.40;1143.65;1143.65;TRADER293
2025-06-29T16:20:57.470309900;ACC006;ABEV3;2;2853;1367;1367;16.79;47901.87;22951.93;22951.93;TRADER647
2025-06-29T16:20:57.470309900;ACC004;SUZB3;2;9665;3859;3859;25.32;244717.80;97709.88;97709.88;TRADER780
2025-06-29T16:20:57.470309900;ACC001;RENT3;1;1377;511;511;21.63;29784.51;11052.93;11052.93;TRADER873
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;1914;1711;1711;28.32;54204.48;48455.52;48455.52;TRADER530
2025-06-29T16:20:57.470309900;ACC001;SUZB3;1;8516;1915;1915;15.14;128932.24;28993.10;28993.10;TRADER624
2025-06-29T16:20:57.470309900;ACC004;RENT3;2;1103;797;797;19.77;21806.31;15756.69;15756.69;TRADER114
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;4198;771;771;21.25;89207.50;16383.75;16383.75;TRADER647
2025-06-29T16:20:57.470309900;ACC007;BBDC4;1;2133;669;669;28.96;61771.68;19374.24;19374.24;TRADER528
2025-06-29T16:20:57.470309900;ACC008;BBDC4;2;9029;8658;8658;13.84;124961.36;119826.72;119826.72;TRADER632
2025-06-29T16:20:57.470309900;ACC008;ITUB4;2;8557;7554;7554;13.31;113893.67;100543.74;100543.74;TRADER381
2025-06-29T16:20:57.470309900;ACC002;ITUB4;1;1944;751;751;26.25;51030.00;19713.75;19713.75;TRADER126
2025-06-29T16:20:57.470309900;ACC007;BBAS3;2;9355;2312;2312;20.56;192338.80;47534.72;47534.72;TRADER620
2025-06-29T16:20:57.470309900;ACC009;WEGE3;1;2468;1713;1713;21.82;53851.76;37377.66;37377.66;TRADER259
2025-06-29T16:20:57.470309900;ACC001;BBAS3;1;5454;3860;3860;18.99;103571.46;73301.40;73301.40;TRADER56
2025-06-29T16:20:57.470309900;ACC010;SUZB3;2;7802;3946;3946;10.61;82779.22;41867.06;41867.06;TRADER442
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;4725;3440;3440;23.16;109431.00;79670.40;79670.40;TRADER762
2025-06-29T16:20:57.470309900;ACC001;RADL3;1;1399;726;726;22.40;31337.60;16262.40;16262.40;TRADER836
2025-06-29T16:20:57.470309900;ACC003;PETR4;2;4015;1315;1315;27.86;111857.90;36635.90;36635.90;TRADER694
2025-06-29T16:20:57.470309900;ACC010;PETR4;1;9121;8236;8236;10.92;99601.32;89937.12;89937.12;TRADER822
2025-06-29T16:20:57.470309900;ACC001;BBAS3;2;8290;1956;1956;27.72;229798.80;54220.32;54220.32;TRADER870
2025-06-29T16:20:57.470309900;ACC007;RENT3;2;7784;5966;5966;29.54;229939.36;176235.64;176235.64;TRADER897
2025-06-29T16:20:57.470309900;ACC003;PETR4;2;4316;458;458;25.26;109022.16;11569.08;11569.08;TRADER996
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;2033;948;948;23.46;47694.18;22240.08;22240.08;TRADER360
2025-06-29T16:20:57.470309900;ACC006;VALE3;1;2468;2402;2402;14.66;36180.88;35213.32;35213.32;TRADER596
2025-06-29T16:20:57.470309900;ACC005;ABEV3;1;4491;1220;1220;28.39;127499.49;34635.80;34635.80;TRADER220
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;9056;3256;3256;14.18;128414.08;46170.08;46170.08;TRADER447
2025-06-29T16:20:57.470309900;ACC004;VALE3;1;3245;3176;3176;10.89;35338.05;34586.64;34586.64;TRADER26
2025-06-29T16:20:57.470309900;ACC003;VALE3;2;6744;4648;4648;24.44;164823.36;113597.12;113597.12;TRADER464
2025-06-29T16:20:57.470309900;ACC001;PETR4;1;8414;7515;7515;10.44;87842.16;78456.60;78456.60;TRADER171
2025-06-29T16:20:57.470309900;ACC004;RENT3;2;7688;6870;6870;15.50;119164.00;106485.00;106485.00;TRADER465
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;7234;602;602;28.27;204505.18;17018.54;17018.54;TRADER905
2025-06-29T16:20:57.470309900;ACC010;PETR4;2;6569;4247;4247;10.01;65755.69;42512.47;42512.47;TRADER317
2025-06-29T16:20:57.470309900;ACC009;ITUB4;1;6770;3431;3431;13.05;88348.50;44774.55;44774.55;TRADER328
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;5600;2589;2589;15.22;85232.00;39404.58;39404.58;TRADER191
2025-06-29T16:20:57.470309900;ACC008;VALE3;2;2124;110;110;18.57;39442.68;2042.70;2042.70;TRADER210
2025-06-29T16:20:57.470309900;ACC009;PETR4;1;1700;560;560;21.29;36193.00;11922.40;11922.40;TRADER425
2025-06-29T16:20:57.470309900;ACC001;PETR4;1;5326;2196;2196;13.40;71368.40;29426.40;29426.40;TRADER648
2025-06-29T16:20:57.470309900;ACC001;BBAS3;1;8899;1729;1729;28.61;254600.39;49466.69;49466.69;TRADER77
2025-06-29T16:20:57.470309900;ACC010;PETR4;1;5095;925;925;27.67;140978.65;25594.75;25594.75;TRADER159
2025-06-29T16:20:57.470309900;ACC006;RENT3;2;3525;3206;3206;11.55;40713.75;37029.30;37029.30;TRADER134
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;3732;1597;1597;27.01;100801.32;43134.97;43134.97;TRADER271
2025-06-29T16:20:57.470309900;ACC003;PETR4;1;2366;2344;2344;11.37;26901.42;26651.28;26651.28;TRADER759
